course_id,problem_id,exercise_id
C_682520,Pm_450485,Ex_343788
C_682520,Pm_450486,Ex_343788
C_682520,Pm_450487,Ex_343788
C_682520,Pm_450489,Ex_343788
C_682520,Pm_2822234,Ex_343788
C_682520,Pm_2822235,Ex_343788
C_682520,Pm_2822236,Ex_343788
C_682520,Pm_2822886,Ex_343788
C_682520,Pm_2822887,Ex_343788
C_682520,Pm_2822888,Ex_343788
C_682520,Pm_2822889,Ex_343788
C_682520,Pm_2822890,Ex_343788
C_682520,Pm_2822891,Ex_343788
C_682520,Pm_2822892,Ex_343788
C_682520,Pm_2822893,Ex_343788
C_682520,Pm_2822894,Ex_343788
C_682520,Pm_2822895,Ex_343788
C_682520,Pm_2822928,Ex_343788
C_682520,Pm_2822929,Ex_343788
C_682520,Pm_2822930,Ex_343788
C_682520,Pm_2822931,Ex_343788
C_682520,Pm_450491,Ex_343795
C_682520,Pm_450492,Ex_343796
C_682520,Pm_450493,Ex_343798
C_682520,Pm_450494,Ex_343798
C_682520,Pm_450495,Ex_343798
C_682520,Pm_450497,Ex_343798
C_682520,Pm_450498,Ex_343798
C_682520,Pm_3069086,Ex_343798
C_682520,Pm_3069087,Ex_343798
C_682520,Pm_3069088,Ex_343798
C_682520,Pm_3069089,Ex_343798
C_682520,Pm_3069090,Ex_343798
C_682520,Pm_450500,Ex_343806
C_682520,Pm_450502,Ex_343807
C_682520,Pm_450503,Ex_343808
C_682520,Pm_450504,Ex_343808
C_682520,Pm_450505,Ex_343808
C_682520,Pm_450506,Ex_343808
C_682520,Pm_450507,Ex_343808
C_682520,Pm_450508,Ex_343808
C_682520,Pm_450509,Ex_343808
C_682520,Pm_450510,Ex_343808
C_682520,Pm_450511,Ex_343808
C_682520,Pm_450512,Ex_343808
C_682520,Pm_450514,Ex_343816
C_682520,Pm_450515,Ex_343816
C_682520,Pm_450516,Ex_343816
C_682520,Pm_450517,Ex_343816
C_682520,Pm_450518,Ex_343816
C_682520,Pm_450520,Ex_343826
C_682520,Pm_450521,Ex_343826
C_682520,Pm_450522,Ex_343826
C_682520,Pm_450523,Ex_343826
C_682520,Pm_450524,Ex_343826
C_682520,Pm_450526,Ex_343834
C_682520,Pm_450527,Ex_343834
C_682520,Pm_450528,Ex_343834
C_682520,Pm_450529,Ex_343834
C_682520,Pm_450530,Ex_343834
C_682520,Pm_450531,Ex_343834
C_682520,Pm_450532,Ex_343834
C_682520,Pm_450533,Ex_343834
C_682520,Pm_450534,Ex_343834
C_682520,Pm_450535,Ex_343834
C_682520,Pm_450537,Ex_343839
C_682520,Pm_450538,Ex_343839
C_682520,Pm_450539,Ex_343839
C_682520,Pm_450540,Ex_343839
C_682520,Pm_450541,Ex_343839
C_682520,Pm_450542,Ex_343839
C_682520,Pm_450544,Ex_343847
C_682520,Pm_450545,Ex_343847
C_682520,Pm_450546,Ex_343849
C_682520,Pm_450547,Ex_343849
C_682520,Pm_450548,Ex_343849
C_682520,Pm_450549,Ex_343849
C_682520,Pm_450550,Ex_343849
C_682520,Pm_450551,Ex_343849
C_682610,Pm_478386,Ex_364574
C_682610,Pm_478387,Ex_364574
C_682610,Pm_478388,Ex_364583
C_682610,Pm_478389,Ex_364583
C_682610,Pm_478390,Ex_364588
C_682610,Pm_478391,Ex_364588
C_682610,Pm_478393,Ex_364598
C_682610,Pm_478394,Ex_364598
C_682610,Pm_478395,Ex_364607
C_682610,Pm_478396,Ex_364607
C_682610,Pm_478398,Ex_364615
C_682610,Pm_478399,Ex_364615
C_682610,Pm_478400,Ex_364615
C_682610,Pm_478401,Ex_364626
C_682610,Pm_478402,Ex_364626
C_682610,Pm_478404,Ex_364641
C_682610,Pm_478405,Ex_364641
C_682610,Pm_478407,Ex_364656
C_682610,Pm_478408,Ex_364656
C_682610,Pm_478410,Ex_364671
C_682610,Pm_478411,Ex_364671
C_682610,Pm_478414,Ex_364692
C_682610,Pm_478415,Ex_364692
C_682610,Pm_478417,Ex_364709
C_682610,Pm_478419,Ex_364709
C_682610,Pm_478420,Ex_364709
C_682610,Pm_478421,Ex_364709
C_682610,Pm_478423,Ex_364722
C_682610,Pm_478424,Ex_364722
C_682610,Pm_478427,Ex_364738
C_682610,Pm_478428,Ex_364738
C_682610,Pm_478430,Ex_364744
C_682633,Pm_484110,Ex_369608
C_682633,Pm_484111,Ex_369608
C_682633,Pm_484112,Ex_369608
C_682633,Pm_484113,Ex_369608
C_682633,Pm_484114,Ex_369608
C_682633,Pm_484115,Ex_369608
C_682633,Pm_484116,Ex_369608
C_682633,Pm_484117,Ex_369608
C_682633,Pm_484118,Ex_369608
C_682633,Pm_484119,Ex_369608
C_682633,Pm_484120,Ex_369620
C_682633,Pm_484121,Ex_369620
C_682633,Pm_484122,Ex_369620
C_682633,Pm_484123,Ex_369620
C_682633,Pm_484124,Ex_369620
C_682633,Pm_484125,Ex_369620
C_682633,Pm_484126,Ex_369620
C_682633,Pm_484127,Ex_369620
C_682633,Pm_484128,Ex_369620
C_682633,Pm_484129,Ex_369620
C_682633,Pm_484130,Ex_369620
C_682633,Pm_484131,Ex_369620
C_682633,Pm_484132,Ex_369620
C_682633,Pm_484133,Ex_369629
C_682633,Pm_484134,Ex_369629
C_682633,Pm_484135,Ex_369629
C_682633,Pm_484136,Ex_369629
C_682633,Pm_484137,Ex_369629
C_682633,Pm_484138,Ex_369629
C_682633,Pm_484139,Ex_369629
C_682633,Pm_484140,Ex_369629
C_682633,Pm_484141,Ex_369629
C_682633,Pm_484142,Ex_369629
C_682633,Pm_484143,Ex_369629
C_682633,Pm_484144,Ex_369629
C_682633,Pm_484145,Ex_369629
C_682633,Pm_484146,Ex_369630
C_682633,Pm_484147,Ex_369636
C_682633,Pm_484148,Ex_369636
C_682633,Pm_484149,Ex_369636
C_682633,Pm_484150,Ex_369636
C_682633,Pm_484151,Ex_369636
C_682633,Pm_484152,Ex_369636
C_682633,Pm_484153,Ex_369636
C_682633,Pm_484154,Ex_369636
C_682633,Pm_484155,Ex_369636
C_682633,Pm_484156,Ex_369636
C_682633,Pm_484157,Ex_369636
C_682633,Pm_484158,Ex_369636
C_682633,Pm_484159,Ex_369636
C_682633,Pm_484160,Ex_369646
C_682633,Pm_484161,Ex_369646
C_682633,Pm_484162,Ex_369646
C_682633,Pm_484163,Ex_369646
C_682633,Pm_484164,Ex_369646
C_682633,Pm_484165,Ex_369646
C_682633,Pm_484166,Ex_369646
C_682633,Pm_484167,Ex_369646
C_682633,Pm_484168,Ex_369646
C_682633,Pm_484169,Ex_369646
C_682633,Pm_484170,Ex_369646
C_682633,Pm_484171,Ex_369646
C_682633,Pm_484172,Ex_369646
C_682633,Pm_484175,Ex_369666
C_682633,Pm_484176,Ex_369666
C_682633,Pm_484177,Ex_369666
C_682633,Pm_484178,Ex_369666
C_682633,Pm_484180,Ex_369666
C_682633,Pm_484181,Ex_369666
C_682633,Pm_484182,Ex_369666
C_682633,Pm_484183,Ex_369666
C_682633,Pm_484184,Ex_369666
C_682633,Pm_484185,Ex_369666
C_682633,Pm_484186,Ex_369666
C_682633,Pm_484187,Ex_369666
C_682633,Pm_484188,Ex_369666
C_682633,Pm_484189,Ex_369668
C_682633,Pm_484192,Ex_369676
C_682633,Pm_484193,Ex_369676
C_682633,Pm_484194,Ex_369676
C_682633,Pm_484195,Ex_369676
C_682633,Pm_484196,Ex_369676
C_682633,Pm_484197,Ex_369676
C_682633,Pm_484198,Ex_369676
C_682633,Pm_484199,Ex_369676
C_682633,Pm_484200,Ex_369676
C_682633,Pm_484201,Ex_369676
C_682633,Pm_484202,Ex_369676
C_682633,Pm_484205,Ex_369687
C_682633,Pm_484206,Ex_369687
C_682633,Pm_484207,Ex_369687
C_682633,Pm_484208,Ex_369687
C_682633,Pm_484209,Ex_369687
C_682633,Pm_484210,Ex_369687
C_682633,Pm_484211,Ex_369687
C_682633,Pm_484212,Ex_369687
C_682633,Pm_484213,Ex_369687
C_682633,Pm_484214,Ex_369687
C_682633,Pm_484215,Ex_369687
C_682633,Pm_484216,Ex_369688
C_682633,Pm_484219,Ex_369694
C_682633,Pm_484220,Ex_369694
C_682633,Pm_484221,Ex_369694
C_682633,Pm_484222,Ex_369694
C_682633,Pm_484223,Ex_369694
C_682661,Pm_491660,Ex_377670
C_682661,Pm_491661,Ex_377671
C_682661,Pm_491662,Ex_377672
C_682661,Pm_491663,Ex_377672
C_682661,Pm_491667,Ex_377692
C_682661,Pm_491668,Ex_377692
C_682661,Pm_491669,Ex_377692
C_682661,Pm_491670,Ex_377692
C_682661,Pm_491671,Ex_377693
C_682661,Pm_491672,Ex_377693
C_682661,Pm_491673,Ex_377693
C_682661,Pm_491679,Ex_377753
C_682661,Pm_491680,Ex_377753
C_682661,Pm_491681,Ex_377753
C_682661,Pm_491683,Ex_377757
C_682672,Pm_493886,Ex_380018
C_682672,Pm_493887,Ex_380018
C_682672,Pm_493888,Ex_380018
C_682672,Pm_493889,Ex_380018
C_682672,Pm_493890,Ex_380018
C_682672,Pm_493891,Ex_380018
C_682672,Pm_493892,Ex_380019
C_682672,Pm_493893,Ex_380019
C_682672,Pm_493894,Ex_380019
C_682672,Pm_493895,Ex_380019
C_682672,Pm_493896,Ex_380019
C_682672,Pm_493897,Ex_380035
C_682672,Pm_493898,Ex_380035
C_682672,Pm_493899,Ex_380035
C_682672,Pm_493900,Ex_380052
C_682672,Pm_493901,Ex_380052
C_682672,Pm_493902,Ex_380052
C_682672,Pm_493903,Ex_380052
C_682672,Pm_493904,Ex_380053
C_682672,Pm_493905,Ex_380064
C_682672,Pm_493906,Ex_380064
C_682672,Pm_493907,Ex_380064
C_682672,Pm_493908,Ex_380065
C_682672,Pm_493909,Ex_380065
C_682672,Pm_493910,Ex_380065
C_682672,Pm_493911,Ex_380065
C_682672,Pm_493912,Ex_380082
C_682672,Pm_493913,Ex_380083
C_682672,Pm_493914,Ex_380098
C_682672,Pm_493915,Ex_380099
C_682672,Pm_493916,Ex_380119
C_682672,Pm_493917,Ex_380119
C_682672,Pm_493918,Ex_380120
C_682672,Pm_493919,Ex_380120
C_682672,Pm_493920,Ex_380121
C_682672,Pm_493921,Ex_380121
C_682672,Pm_493922,Ex_380122
C_682672,Pm_493923,Ex_380124
C_682672,Pm_493924,Ex_380135
C_682672,Pm_493925,Ex_380135
C_682672,Pm_493926,Ex_380136
C_682672,Pm_493927,Ex_380137
C_682672,Pm_493928,Ex_380137
C_682672,Pm_493929,Ex_380138
C_682672,Pm_493930,Ex_380138
C_682672,Pm_493931,Ex_380138
C_682672,Pm_493932,Ex_380156
C_682672,Pm_493933,Ex_380156
C_682672,Pm_493934,Ex_380157
C_682672,Pm_493935,Ex_380157
C_682672,Pm_493936,Ex_380158
C_682672,Pm_493937,Ex_380158
C_682672,Pm_493938,Ex_380159
C_682672,Pm_493939,Ex_380159
C_682672,Pm_493940,Ex_380160
C_682672,Pm_493941,Ex_380160
C_682672,Pm_493942,Ex_380161
C_682672,Pm_493943,Ex_380173
C_682672,Pm_493944,Ex_380173
C_682672,Pm_493945,Ex_380173
C_682672,Pm_493946,Ex_380173
C_682672,Pm_493947,Ex_380173
C_682672,Pm_493948,Ex_380173
C_682672,Pm_493949,Ex_380173
C_682672,Pm_493950,Ex_380173
C_682672,Pm_493951,Ex_380173
C_682672,Pm_493952,Ex_380173
C_682672,Pm_1395105,Ex_956600
C_682672,Pm_1395106,Ex_956600
C_682672,Pm_1395107,Ex_956600
C_682672,Pm_1395108,Ex_956600
C_682672,Pm_1395110,Ex_956600
C_682672,Pm_1395111,Ex_956600
C_682672,Pm_1395112,Ex_956600
C_682672,Pm_1395113,Ex_956600
C_682672,Pm_1395114,Ex_956600
C_682672,Pm_1395115,Ex_956600
C_682672,Pm_1395117,Ex_956600
C_682672,Pm_1395118,Ex_956600
C_682672,Pm_1395119,Ex_956600
C_682672,Pm_1395120,Ex_956600
C_682672,Pm_1395121,Ex_956600
C_682672,Pm_1395122,Ex_956600
C_682672,Pm_1395124,Ex_956600
C_682672,Pm_1395125,Ex_956600
C_682672,Pm_1395126,Ex_956600
C_682672,Pm_1395127,Ex_956600
C_682672,Pm_1395128,Ex_956600
C_682672,Pm_1395130,Ex_956600
C_682672,Pm_1395131,Ex_956600
C_682672,Pm_1395132,Ex_956600
C_682672,Pm_1395133,Ex_956600
C_682672,Pm_1395134,Ex_956600
C_682672,Pm_1395136,Ex_956600
C_682672,Pm_1395137,Ex_956600
C_682672,Pm_1395138,Ex_956600
C_682672,Pm_1395139,Ex_956600
C_682672,Pm_1395140,Ex_956600
C_682672,Pm_1395141,Ex_956600
C_682672,Pm_1395142,Ex_956600
C_682672,Pm_1395143,Ex_956600
C_682672,Pm_1395144,Ex_956600
C_682672,Pm_1395145,Ex_956600
C_682672,Pm_1395146,Ex_956600
C_682672,Pm_1395147,Ex_956600
C_682672,Pm_1395148,Ex_956600
C_682672,Pm_1395149,Ex_956600
C_682759,Pm_508622,Ex_394597
C_682759,Pm_508623,Ex_394597
C_682759,Pm_508624,Ex_394597
C_682759,Pm_508625,Ex_394597
C_682759,Pm_508626,Ex_394597
C_682759,Pm_508627,Ex_394598
C_682759,Pm_508628,Ex_394598
C_682759,Pm_508629,Ex_394598
C_682759,Pm_508630,Ex_394599
C_682759,Pm_508631,Ex_394600
C_696773,Pm_578413,Ex_460680
C_696773,Pm_578414,Ex_460680
C_696773,Pm_578415,Ex_460681
C_696773,Pm_578416,Ex_460682
C_696773,Pm_578417,Ex_460682
C_696773,Pm_578418,Ex_460682
C_696773,Pm_578419,Ex_460682
C_696773,Pm_578420,Ex_460683
C_696773,Pm_578422,Ex_460695
C_696773,Pm_578423,Ex_460696
C_696773,Pm_578424,Ex_460697
C_696773,Pm_578425,Ex_460698
C_696773,Pm_578426,Ex_460698
C_696773,Pm_578427,Ex_460699
C_696773,Pm_578428,Ex_460699
C_696773,Pm_578429,Ex_460700
C_696773,Pm_578430,Ex_460701
C_696773,Pm_578431,Ex_460702
C_696773,Pm_578432,Ex_460703
C_696773,Pm_578433,Ex_460704
C_696773,Pm_578434,Ex_460715
C_696773,Pm_578435,Ex_460715
C_696773,Pm_578436,Ex_460716
C_696773,Pm_1251789,Ex_1068119
C_696773,Pm_578437,Ex_460717
C_696773,Pm_578438,Ex_460717
C_696773,Pm_578439,Ex_460718
C_696773,Pm_578440,Ex_460719
C_696773,Pm_578441,Ex_460720
C_696773,Pm_578442,Ex_460720
C_696773,Pm_578443,Ex_460720
C_696773,Pm_578444,Ex_460721
C_696773,Pm_578445,Ex_460729
C_696773,Pm_578446,Ex_460729
C_696773,Pm_578447,Ex_460730
C_696773,Pm_578448,Ex_460731
C_696773,Pm_578449,Ex_460740
C_696773,Pm_578450,Ex_460741
C_696773,Pm_1251790,Ex_1068120
C_696773,Pm_1251791,Ex_1068120
C_696773,Pm_1251792,Ex_1068120
C_696773,Pm_578451,Ex_460742
C_696773,Pm_578452,Ex_460742
C_696773,Pm_578454,Ex_460742
C_696922,Pm_599117,Ex_479949
C_696922,Pm_599118,Ex_479949
C_696922,Pm_599120,Ex_479961
C_696922,Pm_599121,Ex_479962
C_696922,Pm_599123,Ex_479973
C_696922,Pm_599124,Ex_479973
C_696922,Pm_599125,Ex_479973
C_696922,Pm_599126,Ex_479978
C_696922,Pm_599127,Ex_479978
C_696922,Pm_599128,Ex_479979
C_696922,Pm_599129,Ex_479979
C_696922,Pm_599130,Ex_479979
C_696922,Pm_599131,Ex_479986
C_696922,Pm_599132,Ex_479987
C_696922,Pm_599133,Ex_479988
C_696922,Pm_599134,Ex_479998
C_696922,Pm_599135,Ex_480000
C_696922,Pm_599136,Ex_480002
C_696922,Pm_599137,Ex_480002
C_696922,Pm_599138,Ex_480004
C_696922,Pm_599139,Ex_480006
C_696922,Pm_599140,Ex_480020
C_696922,Pm_599141,Ex_480030
C_696922,Pm_1984835,Ex_480030
C_696922,Pm_599142,Ex_480031
C_696922,Pm_599143,Ex_480044
C_696922,Pm_599144,Ex_480044
C_696922,Pm_599145,Ex_480046
C_696922,Pm_599146,Ex_480047
C_696922,Pm_599147,Ex_480047
C_696922,Pm_599148,Ex_480047
C_696922,Pm_599159,Ex_480055
C_696922,Pm_599160,Ex_480056
C_696922,Pm_599161,Ex_480058
C_696922,Pm_599162,Ex_480058
C_696922,Pm_599163,Ex_480060
C_696922,Pm_599164,Ex_480073
C_696922,Pm_599166,Ex_480075
C_696922,Pm_599167,Ex_480075
C_696922,Pm_599168,Ex_480077
C_696922,Pm_599169,Ex_480085
C_696922,Pm_599170,Ex_480085
C_696922,Pm_599171,Ex_480087
C_696922,Pm_599173,Ex_480099
C_696922,Pm_599174,Ex_480099
C_696922,Pm_599175,Ex_480099
C_696922,Pm_599176,Ex_480112
C_696922,Pm_599178,Ex_480114
C_696922,Pm_599179,Ex_480114
C_696922,Pm_599180,Ex_480125
C_696922,Pm_599181,Ex_480125
C_696922,Pm_599182,Ex_480127
C_696922,Pm_599183,Ex_480128
C_696922,Pm_599184,Ex_480140
C_696922,Pm_599185,Ex_480142
C_696922,Pm_599186,Ex_480144
C_696922,Pm_599187,Ex_480152
C_696922,Pm_599188,Ex_480152
C_696922,Pm_599189,Ex_480154
C_696922,Pm_599190,Ex_480154
C_696922,Pm_599191,Ex_480165
C_696922,Pm_599192,Ex_480167
C_696922,Pm_599193,Ex_480167
C_696922,Pm_599205,Ex_480181
C_696922,Pm_599206,Ex_480181
C_696922,Pm_599207,Ex_480181
C_696922,Pm_599208,Ex_480184
C_696922,Pm_599209,Ex_480185
C_697091,Pm_639473,Ex_510632
C_697091,Pm_639474,Ex_510632
C_697091,Pm_639475,Ex_510632
C_697091,Pm_639476,Ex_510632
C_697091,Pm_639477,Ex_510632
C_697091,Pm_639488,Ex_510645
C_697091,Pm_639489,Ex_510645
C_697091,Pm_639491,Ex_510645
C_697091,Pm_639493,Ex_510645
C_697091,Pm_639495,Ex_510645
C_697091,Pm_639505,Ex_510659
C_697091,Pm_639506,Ex_510659
C_697091,Pm_639507,Ex_510659
C_697091,Pm_639508,Ex_510659
C_697091,Pm_639509,Ex_510659
C_697091,Pm_639544,Ex_510685
C_697091,Pm_639545,Ex_510685
C_697091,Pm_639546,Ex_510685
C_697091,Pm_639547,Ex_510685
C_697091,Pm_639548,Ex_510685
C_697091,Pm_639549,Ex_510700
C_697091,Pm_639550,Ex_510700
C_697091,Pm_639551,Ex_510700
C_697091,Pm_639552,Ex_510700
C_697091,Pm_639553,Ex_510700
C_697091,Pm_639578,Ex_510710
C_697091,Pm_639580,Ex_510710
C_697091,Pm_639582,Ex_510710
C_697091,Pm_639584,Ex_510710
C_697091,Pm_639585,Ex_510710
C_697091,Pm_639610,Ex_510721
C_697091,Pm_639611,Ex_510721
C_697091,Pm_639612,Ex_510721
C_697091,Pm_639613,Ex_510721
C_697091,Pm_639614,Ex_510721
C_697091,Pm_639616,Ex_510729
C_697091,Pm_639617,Ex_510729
C_697091,Pm_639618,Ex_510729
C_697091,Pm_639619,Ex_510729
C_697091,Pm_639620,Ex_510729
C_697091,Pm_639622,Ex_510741
C_697091,Pm_639623,Ex_510741
C_697091,Pm_639624,Ex_510741
C_697091,Pm_639625,Ex_510741
C_697091,Pm_639626,Ex_510741
C_697091,Pm_639628,Ex_510749
C_697091,Pm_639629,Ex_510749
C_697091,Pm_639630,Ex_510749
C_697091,Pm_639631,Ex_510749
C_697091,Pm_639632,Ex_510749
C_697091,Pm_639634,Ex_510757
C_697091,Pm_639635,Ex_510757
C_697091,Pm_639636,Ex_510757
C_697091,Pm_639637,Ex_510757
C_697091,Pm_639638,Ex_510757
C_697091,Pm_639640,Ex_510770
C_697091,Pm_639641,Ex_510770
C_697091,Pm_639642,Ex_510770
C_697091,Pm_639643,Ex_510770
C_697091,Pm_639644,Ex_510770
C_697091,Pm_639646,Ex_510778
C_697091,Pm_639647,Ex_510778
C_697091,Pm_639648,Ex_510778
C_697091,Pm_639649,Ex_510778
C_697091,Pm_639650,Ex_510778
C_697091,Pm_639652,Ex_510790
C_697091,Pm_639653,Ex_510790
C_697091,Pm_639654,Ex_510790
C_697091,Pm_639655,Ex_510790
C_697091,Pm_639656,Ex_510790
C_697091,Pm_639658,Ex_510799
C_697091,Pm_639659,Ex_510799
C_697091,Pm_639660,Ex_510799
C_697091,Pm_639661,Ex_510799
C_697091,Pm_639662,Ex_510799
C_697616,Pm_683750,Ex_548824
C_697616,Pm_683751,Ex_548824
C_697616,Pm_683752,Ex_548824
C_697616,Pm_683753,Ex_548824
C_697616,Pm_683754,Ex_548824
C_697616,Pm_683755,Ex_548824
C_697616,Pm_683756,Ex_548824
C_697616,Pm_683757,Ex_548824
C_697616,Pm_683758,Ex_548824
C_697616,Pm_683759,Ex_548824
C_697616,Pm_683760,Ex_548824
C_697616,Pm_683761,Ex_548824
C_697616,Pm_683762,Ex_548824
C_697616,Pm_683763,Ex_548824
C_697616,Pm_683764,Ex_548824
C_697616,Pm_683765,Ex_548824
C_697616,Pm_683766,Ex_548824
C_697616,Pm_683767,Ex_548824
C_697616,Pm_683768,Ex_548824
C_697616,Pm_683769,Ex_548845
C_697616,Pm_683770,Ex_548845
C_697616,Pm_683771,Ex_548845
C_697616,Pm_683772,Ex_548845
C_697616,Pm_683773,Ex_548845
C_697616,Pm_683774,Ex_548845
C_697616,Pm_683775,Ex_548845
C_697616,Pm_683776,Ex_548845
C_697616,Pm_683777,Ex_548845
C_697616,Pm_683778,Ex_548845
C_697616,Pm_683779,Ex_548845
C_697616,Pm_683780,Ex_548845
C_697616,Pm_683781,Ex_548845
C_697616,Pm_683782,Ex_548845
C_697616,Pm_683783,Ex_548845
C_697616,Pm_683784,Ex_548845
C_697616,Pm_683785,Ex_548845
C_697616,Pm_683786,Ex_548845
C_697616,Pm_683787,Ex_548845
C_697616,Pm_683788,Ex_548845
C_697616,Pm_683789,Ex_548845
C_697616,Pm_683790,Ex_548845
C_697616,Pm_683791,Ex_548865
C_697616,Pm_683792,Ex_548865
C_697616,Pm_683793,Ex_548865
C_697616,Pm_683794,Ex_548865
C_697616,Pm_683795,Ex_548865
C_697616,Pm_683796,Ex_548865
C_697616,Pm_683797,Ex_548865
C_697616,Pm_683798,Ex_548865
C_697616,Pm_683799,Ex_548865
C_697616,Pm_683800,Ex_548865
C_697616,Pm_683801,Ex_548865
C_697616,Pm_683802,Ex_548865
C_697616,Pm_683803,Ex_548865
C_697616,Pm_683804,Ex_548865
C_697616,Pm_683805,Ex_548865
C_697616,Pm_683806,Ex_548865
C_697616,Pm_683807,Ex_548865
C_697616,Pm_683808,Ex_548865
C_697616,Pm_683809,Ex_548865
C_697616,Pm_683810,Ex_548865
C_697616,Pm_683811,Ex_548865
C_697616,Pm_683812,Ex_548865
C_697616,Pm_683813,Ex_548865
C_697616,Pm_683814,Ex_548865
C_697616,Pm_683815,Ex_548865
C_697616,Pm_683816,Ex_548865
C_697616,Pm_683817,Ex_548865
C_697616,Pm_683818,Ex_548865
C_697616,Pm_683819,Ex_548865
C_697616,Pm_683820,Ex_548865
C_697616,Pm_683822,Ex_548890
C_697616,Pm_683823,Ex_548890
C_697616,Pm_683824,Ex_548890
C_697616,Pm_683825,Ex_548890
C_697616,Pm_683826,Ex_548890
C_697616,Pm_683827,Ex_548890
C_697616,Pm_683829,Ex_548910
C_697616,Pm_683830,Ex_548910
C_697616,Pm_683831,Ex_548910
C_697616,Pm_683832,Ex_548910
C_697616,Pm_683833,Ex_548910
C_697616,Pm_683834,Ex_548910
C_697616,Pm_683835,Ex_548910
C_697616,Pm_683836,Ex_548910
C_697616,Pm_683837,Ex_548910
C_697616,Pm_683838,Ex_548910
C_697616,Pm_683840,Ex_548943
C_697616,Pm_683841,Ex_548943
C_697616,Pm_683842,Ex_548943
C_697616,Pm_683843,Ex_548943
C_697616,Pm_683844,Ex_548943
C_697616,Pm_683845,Ex_548943
C_697616,Pm_683846,Ex_548943
C_697616,Pm_683847,Ex_548943
C_697616,Pm_683848,Ex_548943
C_697616,Pm_683849,Ex_548943
C_697616,Pm_683850,Ex_548943
C_697616,Pm_683851,Ex_548943
C_697616,Pm_683854,Ex_548992
C_697616,Pm_683855,Ex_548992
C_697616,Pm_683856,Ex_548992
C_697616,Pm_683857,Ex_548992
C_697616,Pm_683858,Ex_548992
C_697616,Pm_683859,Ex_548992
C_697616,Pm_683860,Ex_548992
C_697616,Pm_683861,Ex_548992
C_697616,Pm_683862,Ex_548992
C_697616,Pm_683863,Ex_548992
C_697616,Pm_683864,Ex_548992
C_697616,Pm_683865,Ex_548992
C_697616,Pm_683866,Ex_548992
C_697616,Pm_683867,Ex_548992
C_697616,Pm_683868,Ex_548992
C_697616,Pm_683869,Ex_548992
C_697616,Pm_683870,Ex_548992
C_697616,Pm_683871,Ex_548992
C_697616,Pm_683872,Ex_548992
C_697616,Pm_683873,Ex_548992
C_697616,Pm_683874,Ex_548992
C_697616,Pm_683875,Ex_548992
C_697616,Pm_683876,Ex_548992
C_697616,Pm_683877,Ex_548992
C_697616,Pm_683878,Ex_548992
C_697616,Pm_683879,Ex_548992
C_697616,Pm_683880,Ex_548992
C_697616,Pm_683881,Ex_548992
C_697616,Pm_683882,Ex_548992
C_697616,Pm_683883,Ex_548992
C_697616,Pm_683884,Ex_548992
C_697616,Pm_683885,Ex_548992
C_697616,Pm_683886,Ex_548992
C_697616,Pm_683887,Ex_548992
C_697616,Pm_683889,Ex_549005
C_697616,Pm_683890,Ex_549005
C_697616,Pm_683891,Ex_549005
C_697616,Pm_683892,Ex_549005
C_697616,Pm_683893,Ex_549005
C_697616,Pm_683894,Ex_549005
C_697616,Pm_683895,Ex_549005
C_697616,Pm_683896,Ex_549005
C_697616,Pm_683897,Ex_549005
C_697616,Pm_683898,Ex_549005
C_697616,Pm_683899,Ex_549005
C_697686,Pm_688007,Ex_551897
C_697686,Pm_688008,Ex_551897
C_697686,Pm_688009,Ex_551897
C_697686,Pm_688010,Ex_551972
C_697686,Pm_688011,Ex_551972
C_697686,Pm_688012,Ex_551972
C_697686,Pm_688013,Ex_551972
C_697686,Pm_688014,Ex_551972
C_697686,Pm_688015,Ex_552029
C_697686,Pm_688016,Ex_552029
C_697686,Pm_688017,Ex_552029
C_697686,Pm_688018,Ex_552029
C_697686,Pm_688019,Ex_552029
C_697686,Pm_688020,Ex_552029
C_697686,Pm_688021,Ex_552029
C_697686,Pm_688022,Ex_552029
C_697686,Pm_688023,Ex_552029
C_697686,Pm_688024,Ex_552029
C_697686,Pm_688025,Ex_552029
C_697686,Pm_688026,Ex_552029
C_697686,Pm_688027,Ex_552029
C_697686,Pm_688028,Ex_552029
C_697686,Pm_688029,Ex_552029
C_697686,Pm_688030,Ex_552029
C_697686,Pm_688031,Ex_552029
C_697686,Pm_688032,Ex_552030
C_697686,Pm_688033,Ex_552030
C_697686,Pm_688034,Ex_552030
C_697686,Pm_688035,Ex_552040
C_697686,Pm_688036,Ex_552040
C_697686,Pm_688037,Ex_552040
C_697686,Pm_688038,Ex_552040
C_697686,Pm_688039,Ex_552040
C_697686,Pm_688040,Ex_552040
C_697686,Pm_688041,Ex_552040
C_697721,Pm_691619,Ex_555499
C_697721,Pm_691620,Ex_555499
C_697721,Pm_691621,Ex_555499
C_697721,Pm_691622,Ex_555499
C_697721,Pm_691623,Ex_555499
C_697721,Pm_691624,Ex_555499
C_697721,Pm_691625,Ex_555499
C_697721,Pm_691626,Ex_555499
C_697721,Pm_691627,Ex_555499
C_697721,Pm_691628,Ex_555499
C_697721,Pm_691629,Ex_555499
C_697721,Pm_691630,Ex_555499
C_697721,Pm_691631,Ex_555499
C_697721,Pm_691632,Ex_555499
C_697721,Pm_691633,Ex_555499
C_697721,Pm_691634,Ex_555499
C_697721,Pm_691635,Ex_555499
C_697721,Pm_691637,Ex_555499
